x_bin,y_bin,batch_start_t
72,32,22840000
72,34,22840000
74,20,22840000
74,21,22840000
75,17,22840000
88,5,22840000
88,6,22840000
89,8,22840000
89,9,22840000
89,10,22840000
89,11,22840000
89,12,22840000
89,13,22840000
89,14,22840000
89,15,22840000
89,16,22840000
90,16,22840000
90,25,22840000
90,26,22840000
90,27,22840000
90,28,22840000
90,29,22840000
90,30,22840000
90,31,22840000
90,32,22840000
90,35,22840000
90,39,22840000
90,44,22840000
90,45,22840000
90,46,22840000
90,47,22840000
90,48,22840000
90,54,22840000
91,34,22840000
92,26,22840000
93,25,22840000
71,34,22850000
74,17,22850000
74,18,22850000
76,3,22850000
88,7,22850000
88,8,22850000
88,9,22850000
88,10,22850000
88,11,22850000
88,12,22850000
88,13,22850000
88,14,22850000
88,15,22850000
88,16,22850000
89,16,22850000
89,24,22850000
89,25,22850000
89,26,22850000
89,27,22850000
89,28,22850000
89,29,22850000
89,30,22850000
89,31,22850000
89,32,22850000
89,34,22850000
89,35,22850000
89,36,22850000
89,37,22850000
89,38,22850000
89,39,22850000
89,40,22850000
89,44,22850000
89,45,22850000
89,46,22850000
89,47,22850000
89,48,22850000
89,50,22850000
89,51,22850000
89,54,22850000
92,22,22850000
92,25,22850000
92,26,22850000
92,27,22850000
92,28,22850000
97,41,22850000
97,43,22850000
73,18,22860000
87,5,22860000
87,6,22860000
87,7,22860000
87,8,22860000
87,9,22860000
87,10,22860000
87,11,22860000
87,13,22860000
87,15,22860000
87,41,22860000
87,43,22860000
87,44,22860000
87,45,22860000
88,24,22860000
88,25,22860000
88,26,22860000
88,27,22860000
88,29,22860000
88,30,22860000
88,31,22860000
88,32,22860000
88,35,22860000
88,37,22860000
88,39,22860000
88,45,22860000
88,46,22860000
88,48,22860000
88,51,22860000
88,53,22860000
91,25,22860000
91,26,22860000
91,27,22860000
97,45,22860000
70,29,22870000
71,22,22870000
72,18,22870000
72,20,22870000
86,5,22870000
86,6,22870000
86,7,22870000
86,8,22870000
86,10,22870000
86,41,22870000
86,43,22870000
86,44,22870000
86,45,22870000
86,46,22870000
87,10,22870000
87,11,22870000
87,12,22870000
87,13,22870000
87,15,22870000
87,23,22870000
87,24,22870000
87,25,22870000
87,26,22870000
87,27,22870000
87,28,22870000
87,29,22870000
87,30,22870000
87,31,22870000
87,32,22870000
87,34,22870000
87,35,22870000
87,36,22870000
87,37,22870000
87,38,22870000
87,39,22870000
87,46,22870000
87,48,22870000
87,51,22870000
87,52,22870000
87,53,22870000
87,56,22870000
90,24,22870000
90,25,22870000
90,26,22870000
94,10,22870000
69,34,22880000
69,35,22880000
69,36,22880000
71,20,22880000
85,5,22880000
85,6,22880000
85,7,22880000
85,8,22880000
85,41,22880000
85,43,22880000
85,44,22880000
85,45,22880000
85,46,22880000
85,47,22880000
85,48,22880000
85,54,22880000
86,10,22880000
86,11,22880000
86,12,22880000
86,23,22880000
86,24,22880000
86,25,22880000
86,26,22880000
86,27,22880000
86,28,22880000
86,29,22880000
86,30,22880000
86,31,22880000
86,32,22880000
86,35,22880000
86,36,22880000
86,37,22880000
86,38,22880000
86,39,22880000
86,53,22880000
86,56,22880000
89,24,22880000
89,25,22880000
89,26,22880000
95,44,22880000
97,49,22880000
97,68,22880000
99,37,22880000
71,16,22890000
71,17,22890000
84,5,22890000
84,6,22890000
84,8,22890000
84,41,22890000
84,42,22890000
84,43,22890000
84,44,22890000
84,45,22890000
84,46,22890000
84,47,22890000
84,48,22890000
84,50,22890000
84,51,22890000
84,53,22890000
84,54,22890000
85,7,22890000
85,8,22890000
85,10,22890000
85,11,22890000
85,12,22890000
85,22,22890000
85,24,22890000
85,25,22890000
85,26,22890000
85,27,22890000
85,29,22890000
85,30,22890000
85,31,22890000
85,32,22890000
85,34,22890000
85,35,22890000
85,37,22890000
85,39,22890000
88,24,22890000
88,25,22890000
89,26,22890000
89,27,22890000
94,43,22890000
97,51,22890000
98,36,22890000
69,21,22900000
70,17,22900000
70,18,22900000
82,2,22900000
83,41,22900000
83,42,22900000
83,43,22900000
83,44,22900000
83,45,22900000
83,46,22900000
83,47,22900000
83,48,22900000
83,50,22900000
83,51,22900000
83,52,22900000
83,53,22900000
83,54,22900000
83,56,22900000
84,6,22900000
84,7,22900000
84,8,22900000
84,9,22900000
84,10,22900000
84,11,22900000
84,12,22900000
84,13,22900000
84,22,22900000
84,23,22900000
84,24,22900000
84,25,22900000
84,26,22900000
84,27,22900000
84,29,22900000
84,30,22900000
84,31,22900000
84,32,22900000
84,35,22900000
84,36,22900000
84,37,22900000
84,38,22900000
84,39,22900000
87,21,22900000
87,23,22900000
87,24,22900000
88,25,22900000
88,26,22900000
97,36,22900000
67,34,22910000
69,17,22910000
69,18,22910000
82,1,22910000
82,2,22910000
82,41,22910000
82,43,22910000
82,44,22910000
82,45,22910000
82,46,22910000
82,47,22910000
82,48,22910000
82,50,22910000
82,51,22910000
82,52,22910000
82,53,22910000
82,54,22910000
82,56,22910000
83,6,22910000
83,7,22910000
83,8,22910000
83,9,22910000
83,10,22910000
83,11,22910000
83,12,22910000
83,13,22910000
83,22,22910000
83,24,22910000
83,25,22910000
83,26,22910000
83,27,22910000
83,30,22910000
83,35,22910000
83,36,22910000
83,37,22910000
83,38,22910000
83,39,22910000
84,32,22910000
84,33,22910000
87,22,22910000
87,24,22910000
87,25,22910000
87,26,22910000
96,36,22910000
97,55,22910000
68,20,22920000
81,1,22920000
81,2,22920000
81,43,22920000
81,44,22920000
81,45,22920000
81,46,22920000
81,47,22920000
81,48,22920000
81,50,22920000
81,51,22920000
81,52,22920000
81,53,22920000
81,56,22920000
82,5,22920000
82,6,22920000
82,7,22920000
82,8,22920000
82,9,22920000
82,10,22920000
82,11,22920000
82,12,22920000
82,21,22920000
82,22,22920000
82,24,22920000
82,35,22920000
82,36,22920000
82,37,22920000
82,38,22920000
82,39,22920000
82,40,22920000
83,21,22920000
83,33,22920000
86,22,22920000
86,24,22920000
86,25,22920000
67,20,22930000
79,54,22930000
80,1,22930000
80,43,22930000
80,44,22930000
80,45,22930000
80,46,22930000
80,47,22930000
80,48,22930000
80,50,22930000
80,51,22930000
80,53,22930000
81,5,22930000
81,6,22930000
81,7,22930000
81,8,22930000
81,9,22930000
81,10,22930000
81,11,22930000
81,12,22930000
81,35,22930000
81,36,22930000
81,37,22930000
81,39,22930000
81,40,22930000
82,21,22930000
82,29,22930000
82,30,22930000
82,31,22930000
82,32,22930000
82,33,22930000
82,34,22930000
85,22,22930000
85,24,22930000
65,30,22940000
65,34,22940000
66,20,22940000
77,55,22940000
78,54,22940000
79,0,22940000
79,1,22940000
79,43,22940000
79,44,22940000
79,45,22940000
79,46,22940000
79,47,22940000
79,48,22940000
79,49,22940000
79,50,22940000
79,51,22940000
79,53,22940000
80,2,22940000
80,3,22940000
80,5,22940000
80,6,22940000
80,7,22940000
80,8,22940000
80,10,22940000
80,11,22940000
80,35,22940000
80,36,22940000
80,40,22940000
81,21,22940000
81,22,22940000
81,26,22940000
81,29,22940000
81,30,22940000
81,31,22940000
81,32,22940000
81,33,22940000
81,34,22940000
84,22,22940000
84,23,22940000
85,25,22940000
94,35,22940000
66,17,22950000
76,54,22950000
77,53,22950000
77,54,22950000
77,55,22950000
78,0,22950000
78,43,22950000
78,44,22950000
78,45,22950000
78,46,22950000
78,47,22950000
78,48,22950000
78,49,22950000
78,50,22950000
78,51,22950000
78,53,22950000
79,1,22950000
79,2,22950000
79,6,22950000
79,7,22950000
79,8,22950000
79,10,22950000
79,11,22950000
79,35,22950000
79,36,22950000
79,40,22950000
79,41,22950000
80,20,22950000
80,21,22950000
80,22,22950000
80,24,22950000
80,25,22950000
80,26,22950000
80,27,22950000
80,29,22950000
80,30,22950000
80,31,22950000
80,32,22950000
80,33,22950000
80,34,22950000
83,22,22950000
84,24,22950000
84,26,22950000
89,56,22950000
91,56,22950000
93,35,22950000
65,17,22960000
65,18,22960000
76,51,22960000
76,53,22960000
76,55,22960000
77,43,22960000
77,44,22960000
77,45,22960000
77,46,22960000
77,47,22960000
77,48,22960000
77,49,22960000
77,50,22960000
77,51,22960000
77,52,22960000
78,1,22960000
78,8,22960000
78,41,22960000
79,3,22960000
79,20,22960000
79,21,22960000
79,22,22960000
79,25,22960000
79,26,22960000
79,27,22960000
79,29,22960000
79,30,22960000
79,31,22960000
79,32,22960000
79,34,22960000
79,35,22960000
79,36,22960000
79,37,22960000
79,38,22960000
82,21,22960000
83,24,22960000
87,56,22960000
89,56,22960000
63,34,22970000
64,17,22970000
64,18,22970000
75,53,22970000
76,1,22970000
76,43,22970000
76,44,22970000
76,45,22970000
76,46,22970000
76,48,22970000
76,49,22970000
76,50,22970000
77,0,22970000
77,1,22970000
77,40,22970000
78,3,22970000
78,8,22970000
78,20,22970000
78,21,22970000
78,27,22970000
78,29,22970000
78,30,22970000
78,31,22970000
78,34,22970000
78,35,22970000
78,36,22970000
78,37,22970000
79,19,22970000
82,20,22970000
82,21,22970000
82,22,22970000
62,34,22980000
63,17,22980000
63,18,22980000
74,54,22980000
75,43,22980000
75,48,22980000
76,40,22980000
76,55,22980000
77,1,22980000
77,2,22980000
77,3,22980000
77,6,22980000
77,7,22980000
77,8,22980000
77,27,22980000
77,28,22980000
77,29,22980000
77,30,22980000
77,31,22980000
77,33,22980000
77,34,22980000
77,35,22980000
77,36,22980000
77,37,22980000
78,22,22980000
78,32,22980000
62,20,22990000
74,43,22990000
74,54,22990000
75,54,22990000
76,1,22990000
76,2,22990000
76,3,22990000
76,4,22990000
76,5,22990000
76,6,22990000
76,7,22990000
76,8,22990000
76,27,22990000
76,29,22990000
76,30,22990000
76,32,22990000
76,33,22990000
76,34,22990000
76,35,22990000
76,36,22990000
76,37,22990000
76,54,22990000
77,18,22990000
77,20,22990000
77,21,22990000
77,22,22990000
84,22,22990000
61,20,23000000
61,34,23000000
75,2,23000000
75,3,23000000
75,5,23000000
75,6,23000000
75,7,23000000
75,8,23000000
75,29,23000000
75,32,23000000
75,33,23000000
75,34,23000000
75,36,23000000
76,18,23000000
76,19,23000000
76,20,23000000
76,21,23000000
76,22,23000000
76,23,23000000
76,24,23000000
76,25,23000000
76,26,23000000
76,27,23000000
76,31,23000000
79,54,23000000
82,22,23000000
82,54,23000000
71,50,23010000
72,53,23010000
73,8,23010000
74,2,23010000
74,3,23010000
74,5,23010000
74,6,23010000
74,7,23010000
74,31,23010000
74,32,23010000
74,33,23010000
74,34,23010000
74,35,23010000
74,36,23010000
74,37,23010000
74,53,23010000
75,17,23010000
75,18,23010000
75,22,23010000
75,24,23010000
75,26,23010000
75,27,23010000
75,30,23010000
76,53,23010000
79,1,23010000
79,18,23010000
82,21,23010000
84,54,23010000
94,53,23010000
60,17,23020000
70,49,23020000
71,45,23020000
72,7,23020000
73,6,23020000
73,7,23020000
73,31,23020000
73,34,23020000
73,35,23020000
73,36,23020000
74,15,23020000
74,16,23020000
74,17,23020000
74,18,23020000
74,21,23020000
74,22,23020000
74,23,23020000
74,24,23020000
74,25,23020000
74,26,23020000
74,27,23020000
74,28,23020000
74,29,23020000
74,30,23020000
74,31,23020000
74,34,23020000
74,52,23020000
76,7,23020000
79,0,23020000
79,17,23020000
79,53,23020000
80,53,23020000
81,53,23020000
82,20,23020000
82,53,23020000
92,53,23020000
59,17,23030000
67,67,23030000
69,48,23030000
69,49,23030000
70,44,23030000
70,51,23030000
71,6,23030000
71,36,23030000
71,51,23030000
72,6,23030000
72,31,23030000
72,34,23030000
72,35,23030000
72,36,23030000
72,51,23030000
73,14,23030000
73,15,23030000
73,16,23030000
73,23,23030000
73,24,23030000
73,25,23030000
73,26,23030000
73,27,23030000
73,29,23030000
73,30,23030000
73,31,23030000
73,51,23030000
74,18,23030000
74,19,23030000
74,20,23030000
74,21,23030000
74,51,23030000
75,15,23030000
76,6,23030000
78,16,23030000
80,20,23030000
84,53,23030000
94,51,23030000
58,17,23040000
58,18,23040000
59,9,23040000
64,60,23040000
65,62,23040000
67,65,23040000
69,50,23040000
70,35,23040000
70,36,23040000
70,50,23040000
71,32,23040000
71,34,23040000
71,35,23040000
71,50,23040000
72,13,23040000
72,15,23040000
72,22,23040000
72,23,23040000
72,24,23040000
72,26,23040000
72,27,23040000
72,29,23040000
72,32,23040000
72,50,23040000
73,17,23040000
73,18,23040000
73,19,23040000
73,20,23040000
73,21,23040000
74,14,23040000
76,51,23040000
78,15,23040000
82,52,23040000
91,51,23040000
92,51,23040000
57,18,23050000
57,20,23050000
64,59,23050000
67,64,23050000
68,41,23050000
68,49,23050000
69,34,23050000
69,35,23050000
69,36,23050000
69,49,23050000
70,32,23050000
70,33,23050000
70,34,23050000
70,49,23050000
71,12,23050000
71,13,23050000
71,14,23050000
71,22,23050000
71,23,23050000
71,24,23050000
71,25,23050000
71,26,23050000
71,27,23050000
71,28,23050000
71,29,23050000
71,30,23050000
71,31,23050000
71,32,23050000
71,49,23050000
72,12,23050000
72,16,23050000
72,17,23050000
72,18,23050000
72,19,23050000
72,20,23050000
72,21,23050000
74,13,23050000
74,50,23050000
79,18,23050000
79,51,23050000
81,17,23050000
92,50,23050000
99,37,23050000
56,18,23060000
56,21,23060000
56,22,23060000
64,58,23060000
64,60,23060000
67,48,23060000
67,62,23060000
67,63,23060000
68,34,23060000
68,35,23060000
68,48,23060000
68,64,23060000
69,32,23060000
69,33,23060000
69,34,23060000
69,48,23060000
70,11,23060000
70,12,23060000
70,13,23060000
70,21,23060000
70,22,23060000
70,23,23060000
70,24,23060000
70,25,23060000
70,26,23060000
70,27,23060000
70,28,23060000
70,29,23060000
70,30,23060000
70,56,23060000
71,11,23060000
71,16,23060000
71,17,23060000
71,18,23060000
71,19,23060000
71,20,23060000
71,21,23060000
73,12,23060000
73,49,23060000
74,3,23060000
74,12,23060000
76,50,23060000
79,17,23060000
99,36,23060000
99,37,23060000
63,59,23070000
64,58,23070000
64,59,23070000
66,35,23070000
66,47,23070000
67,33,23070000
67,34,23070000
68,30,23070000
68,32,23070000
69,10,23070000
69,11,23070000
69,12,23070000
69,20,23070000
69,21,23070000
69,22,23070000
69,23,23070000
69,24,23070000
69,25,23070000
69,26,23070000
69,27,23070000
69,28,23070000
69,29,23070000
69,30,23070000
70,10,23070000
70,17,23070000
70,18,23070000
70,19,23070000
70,20,23070000
71,10,23070000
71,16,23070000
71,17,23070000
71,48,23070000
72,11,23070000
73,11,23070000
74,2,23070000
74,11,23070000
76,8,23070000
76,12,23070000
78,16,23070000
79,16,23070000
89,49,23070000
99,36,23070000
62,59,23080000
63,58,23080000
64,57,23080000
65,36,23080000
66,33,23080000
66,34,23080000
66,46,23080000
67,29,23080000
67,30,23080000
67,31,23080000
68,10,23080000
68,11,23080000
68,12,23080000
68,20,23080000
68,21,23080000
68,22,23080000
68,23,23080000
68,24,23080000
68,26,23080000
68,27,23080000
68,28,23080000
68,29,23080000
69,9,23080000
69,10,23080000
69,16,23080000
69,17,23080000
69,18,23080000
69,19,23080000
69,20,23080000
69,53,23080000
69,54,23080000
70,9,23080000
70,16,23080000
72,10,23080000
73,1,23080000
73,10,23080000
76,7,23080000
78,15,23080000
98,34,23080000
99,35,23080000
61,58,23090000
63,56,23090000
64,35,23090000
64,36,23090000
64,56,23090000
66,28,23090000
66,29,23090000
66,30,23090000
66,58,23090000
67,9,23090000
67,10,23090000
67,11,23090000
67,19,23090000
67,20,23090000
67,21,23090000
67,22,23090000
67,23,23090000
67,24,23090000
67,26,23090000
67,27,23090000
68,8,23090000
68,16,23090000
68,17,23090000
68,18,23090000
68,19,23090000
69,8,23090000
69,15,23090000
69,16,23090000
69,52,23090000
70,8,23090000
71,9,23090000
72,9,23090000
76,5,23090000
79,13,23090000
53,17,23100000
53,18,23100000
53,20,23100000
53,21,23100000
61,56,23100000
62,56,23100000
63,35,23100000
63,36,23100000
63,55,23100000
64,30,23100000
64,31,23100000
64,34,23100000
65,29,23100000
65,30,23100000
66,8,23100000
66,9,23100000
66,10,23100000
66,11,23100000
66,18,23100000
66,19,23100000
66,20,23100000
66,21,23100000
66,22,23100000
66,23,23100000
66,25,23100000
66,26,23100000
66,27,23100000
67,8,23100000
67,15,23100000
67,16,23100000
67,17,23100000
67,18,23100000
68,7,23100000
68,51,23100000
69,7,23100000
69,51,23100000
71,8,23100000
72,8,23100000
97,32,23100000
52,20,23110000
53,8,23110000
53,9,23110000
61,55,23110000
62,34,23110000
62,35,23110000
62,54,23110000
63,30,23110000
63,31,23110000
63,54,23110000
64,29,23110000
65,7,23110000
65,8,23110000
65,9,23110000
65,10,23110000
65,18,23110000
65,19,23110000
65,20,23110000
65,21,23110000
65,22,23110000
65,23,23110000
65,25,23110000
65,26,23110000
66,7,23110000
66,15,23110000
66,16,23110000
66,17,23110000
66,18,23110000
66,55,23110000
66,56,23110000
68,6,23110000
68,50,23110000
69,6,23110000
70,7,23110000
71,7,23110000
77,12,23110000
60,54,23120000
61,54,23120000
62,31,23120000
62,53,23120000
63,29,23120000
64,6,23120000
64,7,23120000
64,8,23120000
64,9,23120000
64,18,23120000
64,19,23120000
64,20,23120000
64,21,23120000
64,22,23120000
64,23,23120000
64,24,23120000
64,25,23120000
65,6,23120000
65,15,23120000
65,16,23120000
65,17,23120000
65,18,23120000
65,20,23120000
66,6,23120000
66,13,23120000
67,6,23120000
70,6,23120000
71,6,23120000
87,45,23120000
51,9,23130000
51,18,23130000
60,53,23130000
61,30,23130000
61,31,23130000
61,52,23130000
63,6,23130000
63,7,23130000
63,8,23130000
63,21,23130000
63,22,23130000
63,23,23130000
63,24,23130000
64,5,23130000
64,6,23130000
64,13,23130000
64,14,23130000
64,15,23130000
64,16,23130000
64,17,23130000
64,18,23130000
64,19,23130000
64,20,23130000
65,5,23130000
65,12,23130000
66,5,23130000
67,5,23130000
70,5,23130000
50,17,23140000
50,18,23140000
60,51,23140000
61,51,23140000
62,5,23140000
62,6,23140000
62,7,23140000
62,20,23140000
62,21,23140000
62,22,23140000
62,23,23140000
63,5,23140000
63,14,23140000
63,15,23140000
63,16,23140000
63,17,23140000
63,18,23140000
63,19,23140000
63,20,23140000
64,4,23140000
64,5,23140000
64,12,23140000
64,13,23140000
65,4,23140000
66,4,23140000
66,48,23140000
69,5,23140000
49,17,23150000
49,18,23150000
50,22,23150000
61,5,23150000
61,20,23150000
61,21,23150000
61,22,23150000
61,23,23150000
62,4,23150000
62,5,23150000
62,8,23150000
62,9,23150000
62,15,23150000
62,16,23150000
62,17,23150000
62,18,23150000
62,19,23150000
62,20,23150000
63,4,23150000
63,11,23150000
63,12,23150000
64,3,23150000
65,3,23150000
66,3,23150000
69,4,23150000
48,9,23160000
48,17,23160000
48,18,23160000
49,22,23160000
60,20,23160000
60,21,23160000
60,22,23160000
60,23,23160000
61,4,23160000
61,5,23160000
61,6,23160000
61,7,23160000
61,8,23160000
61,9,23160000
61,14,23160000
61,15,23160000
61,16,23160000
61,17,23160000
61,18,23160000
61,19,23160000
61,20,23160000
61,22,23160000
62,3,23160000
62,11,23160000
62,12,23160000
62,13,23160000
63,3,23160000
64,3,23160000
66,2,23160000
68,3,23160000
69,3,23160000
71,46,23160000
47,17,23170000
47,18,23170000
48,0,23170000
48,1,23170000
48,21,23170000
48,22,23170000
51,31,23170000
58,23,23170000
59,20,23170000
59,21,23170000
59,22,23170000
60,3,23170000
60,4,23170000
60,5,23170000
60,6,23170000
60,7,23170000
60,8,23170000
60,15,23170000
60,16,23170000
60,17,23170000
60,18,23170000
60,19,23170000
60,20,23170000
61,3,23170000
61,10,23170000
61,11,23170000
61,12,23170000
61,13,23170000
63,2,23170000
64,2,23170000
65,2,23170000
69,45,23170000
70,46,23170000
72,47,23170000
74,48,23170000
76,49,23170000
46,11,23180000
46,12,23180000
46,13,23180000
46,17,23180000
46,18,23180000
47,20,23180000
47,21,23180000
51,32,23180000
51,33,23180000
52,36,23180000
53,39,23180000
58,20,23180000
58,21,23180000
58,22,23180000
58,23,23180000
59,3,23180000
59,4,23180000
59,6,23180000
59,15,23180000
59,16,23180000
59,17,23180000
59,18,23180000
59,19,23180000
59,20,23180000
60,10,23180000
60,11,23180000
60,12,23180000
60,13,23180000
61,2,23180000
66,44,23180000
67,45,23180000
69,46,23180000
71,47,23180000
72,48,23180000
74,49,23180000
75,49,23180000
77,50,23180000
45,10,23190000
46,18,23190000
46,20,23190000
46,21,23190000
50,32,23190000
52,39,23190000
57,20,23190000
57,21,23190000
57,22,23190000
58,16,23190000
58,17,23190000
58,18,23190000
58,19,23190000
58,20,23190000
58,21,23190000
58,22,23190000
59,7,23190000
59,8,23190000
59,9,23190000
59,10,23190000
59,11,23190000
59,12,23190000
59,13,23190000
64,44,23190000
65,44,23190000
66,45,23190000
68,46,23190000
69,47,23190000
71,48,23190000
73,49,23190000
74,49,23190000
76,50,23190000
78,51,23190000
86,54,23190000
44,10,23200000
45,20,23200000
45,21,23200000
46,22,23200000
46,23,23200000
56,21,23200000
56,22,23200000
56,23,23200000
57,17,23200000
57,18,23200000
57,19,23200000
57,20,23200000
57,21,23200000
57,22,23200000
58,2,23200000
58,3,23200000
58,5,23200000
58,6,23200000
58,7,23200000
58,8,23200000
58,9,23200000
58,10,23200000
58,11,23200000
58,12,23200000
58,13,23200000
58,14,23200000
58,15,23200000
58,16,23200000
58,17,23200000
58,18,23200000
61,1,23200000
63,44,23200000
64,44,23200000
64,45,23200000
65,45,23200000
66,45,23200000
66,46,23200000
67,46,23200000
68,47,23200000
69,48,23200000
70,48,23200000
71,49,23200000
72,49,23200000
74,50,23200000
76,51,23200000
77,51,23200000
79,52,23200000
81,53,23200000
82,53,23200000
84,54,23200000
87,55,23200000
43,8,23210000
43,10,23210000
43,17,23210000
43,18,23210000
44,20,23210000
44,21,23210000
48,79,23210000
49,34,23210000
49,35,23210000
56,17,23210000
56,18,23210000
56,20,23210000
56,21,23210000
56,22,23210000
57,3,23210000
57,5,23210000
57,6,23210000
57,7,23210000
57,8,23210000
57,9,23210000
57,11,23210000
57,12,23210000
57,13,23210000
57,14,23210000
57,15,23210000
57,16,23210000
57,17,23210000
57,18,23210000
57,19,23210000
63,45,23210000
64,45,23210000
65,46,23210000
66,46,23210000
66,47,23210000
67,47,23210000
68,48,23210000
69,48,23210000
70,49,23210000
71,49,23210000
72,50,23210000
73,50,23210000
74,51,23210000
75,51,23210000
79,53,23210000
82,54,23210000
83,54,23210000
84,55,23210000
85,55,23210000
86,55,23210000
89,56,23210000
42,8,23220000
42,10,23220000
42,17,23220000
43,20,23220000
43,21,23220000
48,34,23220000
48,35,23220000
55,20,23220000
55,21,23220000
55,22,23220000
56,3,23220000
56,5,23220000
56,6,23220000
56,7,23220000
56,8,23220000
56,9,23220000
56,11,23220000
56,12,23220000
56,13,23220000
56,14,23220000
56,15,23220000
56,16,23220000
56,17,23220000
56,18,23220000
56,19,23220000
63,46,23220000
64,46,23220000
64,48,23220000
65,47,23220000
66,48,23220000
67,48,23220000
68,49,23220000
69,49,23220000
70,50,23220000
71,50,23220000
72,51,23220000
73,51,23220000
74,51,23220000
75,52,23220000
77,53,23220000
78,53,23220000
80,54,23220000
81,54,23220000
83,55,23220000
84,55,23220000
86,56,23220000
87,56,23220000
41,7,23230000
41,8,23230000
41,9,23230000
41,10,23230000
41,17,23230000
41,18,23230000
42,20,23230000
42,21,23230000
42,22,23230000
43,24,23230000
54,21,23230000
54,22,23230000
55,6,23230000
55,7,23230000
55,8,23230000
55,9,23230000
55,12,23230000
55,13,23230000
55,14,23230000
55,15,23230000
55,16,23230000
55,17,23230000
55,18,23230000
55,19,23230000
55,20,23230000
56,9,23230000
56,10,23230000
56,11,23230000
56,12,23230000
63,48,23230000
64,47,23230000
64,48,23230000
64,49,23230000
65,48,23230000
66,49,23230000
67,49,23230000
68,50,23230000
69,50,23230000
70,51,23230000
71,51,23230000
73,52,23230000
74,53,23230000
75,53,23230000
76,53,23230000
77,54,23230000
78,54,23230000
79,54,23230000
81,55,23230000
82,55,23230000
83,56,23230000
84,56,23230000
87,57,23230000
98,56,23230000
99,56,23230000
39,12,23240000
40,7,23240000
40,8,23240000
40,10,23240000
40,17,23240000
40,18,23240000
41,20,23240000
41,21,23240000
41,22,23240000
42,24,23240000
47,37,23240000
49,44,23240000
49,45,23240000
53,21,23240000
53,22,23240000
53,23,23240000
54,6,23240000
54,7,23240000
54,8,23240000
54,9,23240000
54,12,23240000
54,13,23240000
54,14,23240000
54,15,23240000
54,16,23240000
54,17,23240000
54,18,23240000
54,19,23240000
54,20,23240000
55,8,23240000
55,10,23240000
55,11,23240000
55,12,23240000
63,48,23240000
63,49,23240000
64,49,23240000
64,50,23240000
65,49,23240000
65,50,23240000
66,50,23240000
67,50,23240000
68,51,23240000
69,51,23240000
70,52,23240000
71,52,23240000
72,53,23240000
73,53,23240000
74,53,23240000
74,54,23240000
75,54,23240000
76,54,23240000
78,55,23240000
79,55,23240000
81,56,23240000
82,56,23240000
84,57,23240000
89,58,23240000
38,11,23250000
38,12,23250000
38,13,23250000
39,7,23250000
39,8,23250000
39,17,23250000
39,18,23250000
39,19,23250000
40,21,23250000
40,22,23250000
41,24,23250000
46,37,23250000
48,44,23250000
48,45,23250000
52,22,23250000
52,23,23250000
53,7,23250000
53,8,23250000
53,13,23250000
53,14,23250000
53,15,23250000
53,16,23250000
53,17,23250000
53,18,23250000
53,19,23250000
53,20,23250000
53,21,23250000
54,8,23250000
54,10,23250000
54,11,23250000
54,12,23250000
63,49,23250000
63,50,23250000
63,51,23250000
64,50,23250000
64,51,23250000
64,53,23250000
65,50,23250000
65,51,23250000
66,51,23250000
67,51,23250000
67,52,23250000
68,52,23250000
69,52,23250000
69,53,23250000
70,53,23250000
71,53,23250000
72,54,23250000
73,54,23250000
74,54,23250000
75,55,23250000
76,55,23250000
78,56,23250000
79,56,23250000
81,57,23250000
82,57,23250000
84,58,23250000
85,58,23250000
97,57,23250000
37,12,23260000
37,13,23260000
38,7,23260000
38,8,23260000
38,17,23260000
38,18,23260000
38,19,23260000
38,20,23260000
38,21,23260000
39,21,23260000
39,22,23260000
47,44,23260000
47,45,23260000
47,46,23260000
48,20,23260000
51,22,23260000
51,23,23260000
51,24,23260000
52,15,23260000
52,16,23260000
52,17,23260000
52,18,23260000
52,19,23260000
52,20,23260000
52,21,23260000
53,5,23260000
53,6,23260000
53,7,23260000
53,8,23260000
53,9,23260000
53,10,23260000
53,11,23260000
53,12,23260000
53,13,23260000
56,60,23260000
62,50,23260000
62,51,23260000
63,51,23260000
64,51,23260000
64,52,23260000
65,52,23260000
66,52,23260000
66,53,23260000
67,53,23260000
68,53,23260000
69,54,23260000
70,54,23260000
71,54,23260000
72,55,23260000
73,55,23260000
74,55,23260000
75,56,23260000
76,56,23260000
77,56,23260000
79,57,23260000
81,58,23260000
82,58,23260000
87,59,23260000
97,58,23260000
36,11,23270000
36,12,23270000
36,13,23270000
37,7,23270000
37,8,23270000
37,17,23270000
37,18,23270000
37,19,23270000
37,20,23270000
37,21,23270000
38,21,23270000
38,22,23270000
38,23,23270000
38,24,23270000
43,79,23270000
43,81,23270000
45,49,23270000
46,43,23270000
46,44,23270000
46,45,23270000
46,46,23270000
46,47,23270000
50,23,23270000
50,24,23270000
51,15,23270000
51,16,23270000
51,17,23270000
51,18,23270000
51,19,23270000
51,20,23270000
51,21,23270000
51,22,23270000
52,5,23270000
52,6,23270000
52,7,23270000
52,8,23270000
52,9,23270000
52,10,23270000
52,11,23270000
52,12,23270000
52,13,23270000
56,62,23270000
62,52,23270000
62,53,23270000
63,52,23270000
63,53,23270000
64,53,23270000
65,53,23270000
66,53,23270000
66,54,23270000
67,54,23270000
68,54,23270000
69,55,23270000
70,55,23270000
71,55,23270000
72,56,23270000
73,56,23270000
74,56,23270000
75,57,23270000
76,57,23270000
78,58,23270000
